freelancer_id,country,region,primary_skill_category,experience_level,hourly_rate,join_date,subscription_type,rating,total_projects_completed
1103,India,South America,Content,Expert,64.15,2025-10-17,Pro,4.5,41
1104,Brazil,South America,Web Development,Beginner,90.61,2025-12-30,Elite,4.7,3
1105,Germany,South America,Marketing,Beginner,21.66,2026-03-07,Free,4.3,25
1106,Singapore,North America,Web Development,Intermediate,67.00,2024-08-02,Pro,4.2,23
1107,Germany,North America,Marketing,Expert,41.59,2025-11-04,Elite,4.5,42
1108,USA,Asia,Cloud,Intermediate,65.10,2023-07-02,Pro,4.1,38
1109,UK,South America,UI/UX,Intermediate,29.36,2023-09-05,Elite,4.2,33
1110,Brazil,Europe,Cloud,Expert,57.16,2023-12-22,Pro,3.9,6
1111,India,North America,UI/UX,Expert,21.52,2025-02-05,Elite,3.3,33
1112,UK,North America,Cloud,Beginner,89.32,2025-08-25,Elite,3.0,17
1113,USA,South America,Cloud,Expert,35.65,2025-11-12,Free,3.1,14
1114,UK,North America,Content,Intermediate,88.72,2025-09-09,Free,3.1,43
1115,Germany,Asia,Data & AI,Expert,52.30,2025-08-11,Pro,4.0,41
1116,Canada,North America,Web Development,Intermediate,52.02,2024-02-25,Elite,3.5,9
1117,Singapore,North America,Marketing,Beginner,74.31,2025-07-10,Elite,3.4,37
1118,Canada,Asia,Content,Expert,56.67,2024-04-12,Elite,4.2,47
1119,Canada,South America,Cloud,Intermediate,41.53,2024-03-28,Free,3.5,21
1120,Germany,South America,Content,Expert,76.71,2023-10-02,Elite,4.8,18
1121,USA,North America,Content,Expert,65.33,2023-07-26,Free,3.5,38
1122,Canada,South America,Content,Expert,75.16,2025-05-04,Elite,3.5,8
1123,Brazil,South America,Data & AI,Intermediate,21.03,2026-02-08,Free,4.0,45
1124,Germany,South America,Cloud,Intermediate,97.44,2025-06-09,Free,4.0,48
1125,USA,Europe,UI/UX,Beginner,94.62,2025-04-22,Free,4.0,5
1126,Germany,Europe,Marketing,Intermediate,75.33,2026-01-25,Pro,4.5,7
1127,Canada,Asia,Data & AI,Intermediate,53.91,2024-04-15,Free,3.6,8
1128,Brazil,South America,UI/UX,Expert,91.08,2026-02-07,Free,4.7,18
1129,Canada,North America,UI/UX,Intermediate,75.21,2024-10-28,Elite,3.2,22
1130,Canada,Asia,Content,Expert,91.11,2024-05-30,Pro,4.1,49
1131,Brazil,North America,Cloud,Beginner,82.23,2025-07-21,Free,4.8,8
1132,Singapore,Europe,Marketing,Beginner,68.56,2025-03-08,Pro,3.2,27
1133,India,North America,Cloud,Beginner,58.18,2024-07-25,Free,3.5,48
1134,Germany,Europe,Web Development,Beginner,82.21,2025-09-17,Free,3.9,32
1135,India,North America,Content,Beginner,97.23,2025-11-25,Elite,4.7,29
1136,Australia,Asia,Data & AI,Beginner,75.79,2023-06-20,Pro,4.9,9
1137,Australia,North America,UI/UX,Intermediate,73.72,2024-07-05,Elite,3.3,15
1138,Canada,South America,Data & AI,Beginner,82.06,2025-08-27,Elite,4.5,37
1139,Brazil,Europe,Web Development,Expert,26.80,2026-01-24,Pro,3.4,48
1140,Singapore,Asia,Marketing,Expert,35.60,2023-09-16,Elite,4.3,1
1141,UK,Asia,UI/UX,Expert,87.26,2025-08-02,Free,3.5,7
1142,Brazil,North America,Content,Beginner,53.71,2023-10-28,Pro,3.0,3
1143,Australia,South America,Content,Beginner,34.55,2025-09-06,Pro,4.6,10
1144,UK,North America,Cloud,Expert,93.83,2023-08-29,Pro,4.6,19
1145,Singapore,Europe,Cloud,Expert,90.49,2024-12-05,Free,3.2,39
1146,Australia,South America,Marketing,Expert,42.85,2024-09-22,Free,3.6,21
1147,Singapore,South America,Web Development,Beginner,91.61,2023-11-17,Elite,4.5,17
1148,UK,North America,Web Development,Expert,72.57,2024-10-04,Elite,4.1,27
1149,Canada,Asia,UI/UX,Beginner,33.74,2025-09-16,Pro,3.8,33
1150,Brazil,South America,Cloud,Expert,79.46,2025-07-09,Pro,4.3,50
1151,Australia,Asia,Data & AI,Expert,43.33,2025-02-26,Elite,4.0,35
1152,Germany,South America,Content,Beginner,91.47,2024-08-02,Pro,4.1,17
1153,Singapore,Europe,Web Development,Expert,48.00,2025-04-01,Free,3.2,48
1154,Germany,South America,Data & AI,Beginner,81.41,2025-03-17,Elite,3.0,5
1155,Australia,Europe,Marketing,Intermediate,97.86,2023-12-25,Pro,3.2,1
1156,Singapore,Europe,Web Development,Intermediate,21.44,2023-12-01,Elite,3.7,9
1157,Germany,Asia,UI/UX,Intermediate,37.36,2024-01-29,Free,4.6,23
1158,Germany,North America,Data & AI,Beginner,32.83,2023-08-23,Elite,3.4,12
1159,USA,North America,Web Development,Beginner,82.29,2024-01-18,Elite,4.7,3
1160,India,Europe,Web Development,Beginner,46.57,2025-01-18,Elite,4.3,27
1161,Singapore,South America,Content,Intermediate,87.37,2024-11-27,Elite,4.0,30
1162,Canada,South America,Data & AI,Beginner,47.81,2025-05-10,Elite,3.5,11
1163,Canada,Europe,Web Development,Beginner,81.50,2024-04-09,Free,3.6,41
1164,Canada,Europe,Web Development,Expert,95.87,2025-09-10,Pro,4.0,38
1165,USA,Europe,Data & AI,Intermediate,25.98,2024-04-02,Free,4.2,15
1166,India,Asia,Content,Intermediate,35.91,2024-10-10,Free,3.2,39
1167,Australia,Europe,Data & AI,Intermediate,38.75,2024-11-21,Free,3.6,42
1168,Germany,Europe,Data & AI,Intermediate,59.51,2024-05-23,Pro,3.9,42
1169,India,South America,Data & AI,Intermediate,20.77,2025-08-04,Free,3.8,19
1170,Germany,Asia,UI/UX,Intermediate,94.90,2025-10-20,Elite,3.1,41
1171,Singapore,North America,Content,Expert,67.33,2025-03-29,Pro,4.1,37
1172,Germany,Europe,Web Development,Beginner,29.71,2025-02-04,Pro,3.0,21
1173,Singapore,Europe,Marketing,Intermediate,50.12,2025-03-17,Elite,4.4,37
1174,Singapore,North America,Data & AI,Beginner,71.13,2024-09-25,Elite,3.0,17
1175,Australia,Europe,UI/UX,Intermediate,42.50,2024-12-07,Free,3.1,33
1176,Canada,Europe,UI/UX,Expert,39.26,2024-07-03,Free,4.7,37
1177,UK,Asia,Data & AI,Beginner,59.51,2023-07-15,Elite,3.2,29
1178,India,Europe,Cloud,Beginner,39.24,2024-05-27,Elite,4.8,28
1179,UK,Asia,UI/UX,Intermediate,82.11,2024-09-07,Free,3.2,8
1180,Canada,Europe,Cloud,Intermediate,31.77,2025-12-16,Free,3.9,31
1181,Germany,North America,Web Development,Beginner,22.60,2023-11-10,Elite,4.9,1
1182,India,South America,Data & AI,Expert,65.25,2024-03-22,Pro,4.5,47
1183,Australia,Asia,Content,Beginner,81.83,2024-11-01,Pro,4.5,16
1184,Singapore,North America,Marketing,Expert,58.10,2024-09-07,Elite,4.1,43
1185,Canada,North America,Data & AI,Intermediate,92.61,2025-07-30,Elite,4.6,2
1186,UK,North America,Data & AI,Beginner,30.84,2025-09-15,Free,3.7,4
1187,India,South America,UI/UX,Expert,48.74,2024-07-04,Free,3.4,24
1188,Australia,South America,Marketing,Expert,70.84,2025-06-12,Free,3.1,5
1189,Singapore,South America,UI/UX,Beginner,88.34,2023-12-11,Elite,4.2,6
1190,Singapore,Europe,UI/UX,Expert,90.98,2023-07-11,Elite,4.0,12
1191,Singapore,Europe,UI/UX,Intermediate,36.84,2024-12-29,Pro,3.6,15
1192,USA,South America,Cloud,Intermediate,85.93,2026-02-24,Free,4.9,28
1193,Germany,North America,Content,Expert,28.78,2023-06-23,Elite,4.3,22
1194,Canada,North America,Marketing,Intermediate,30.25,2023-07-17,Elite,4.5,21
1195,Canada,South America,Data & AI,Intermediate,54.73,2026-02-14,Elite,4.8,36
1196,Germany,South America,UI/UX,Beginner,90.79,2024-01-09,Elite,3.4,8
1197,Singapore,Asia,Marketing,Beginner,55.26,2023-11-22,Elite,3.8,16
1198,Germany,South America,Marketing,Beginner,88.05,2025-08-13,Elite,3.5,42
1199,India,Asia,UI/UX,Intermediate,65.70,2025-01-24,Pro,4.8,27
1200,Germany,South America,Cloud,Expert,41.25,2024-08-23,Pro,4.8,1
1201,Australia,South America,Web Development,Expert,27.80,2024-06-22,Pro,4.1,11
1202,India,South America,Cloud,Beginner,60.92,2024-03-14,Elite,3.3,34
1203,Germany,Europe,Marketing,Expert,75.05,2025-12-03,Free,3.9,29
1204,Germany,Asia,UI/UX,Beginner,75.66,2024-10-08,Elite,3.8,11
1205,Germany,Asia,Web Development,Intermediate,73.72,2024-09-03,Pro,4.9,19
1206,Singapore,Asia,UI/UX,Beginner,63.87,2025-01-29,Pro,3.7,32
1207,Germany,North America,UI/UX,Beginner,70.91,2024-01-09,Free,4.3,34
1208,Singapore,South America,Cloud,Intermediate,90.86,2024-08-23,Free,3.7,22
1209,Canada,North America,Marketing,Expert,99.52,2023-09-17,Free,4.3,25
1210,India,Asia,Web Development,Expert,72.08,2025-11-04,Free,4.7,22
1211,UK,South America,Cloud,Intermediate,40.62,2024-03-04,Free,3.1,27
1212,USA,Asia,Web Development,Beginner,88.29,2024-11-19,Free,3.9,8
1213,UK,North America,Cloud,Expert,45.71,2025-01-08,Elite,3.3,42
1214,Brazil,Europe,Marketing,Expert,23.88,2023-09-25,Free,3.1,38
1215,Singapore,South America,Cloud,Intermediate,99.66,2025-10-11,Elite,4.4,10
1216,USA,North America,Marketing,Beginner,62.52,2025-11-07,Pro,3.7,9
1217,Canada,North America,Marketing,Beginner,63.18,2024-06-25,Elite,3.2,18
1218,Australia,North America,Web Development,Beginner,30.74,2024-11-10,Free,4.6,29
1219,USA,North America,Web Development,Beginner,35.27,2025-10-03,Pro,5.0,42
1220,India,Asia,Cloud,Expert,57.08,2024-07-01,Pro,4.4,10
1221,Canada,South America,UI/UX,Intermediate,38.22,2023-08-05,Free,3.3,31
1222,Singapore,South America,Cloud,Expert,23.00,2025-05-10,Pro,3.4,27
1223,Brazil,North America,Marketing,Expert,70.41,2025-07-11,Elite,3.4,46
1224,Canada,South America,Cloud,Beginner,99.54,2024-10-19,Elite,3.7,22
1225,Brazil,South America,Web Development,Beginner,20.28,2024-09-03,Elite,3.2,16
1226,UK,Asia,Web Development,Beginner,23.57,2024-03-20,Elite,4.1,39
1227,Brazil,North America,Content,Expert,21.57,2025-11-14,Pro,4.9,31
1228,Brazil,Europe,Marketing,Expert,40.35,2025-12-15,Free,3.3,36
1229,Australia,South America,UI/UX,Expert,27.36,2023-07-21,Pro,3.4,30
1230,Germany,North America,Cloud,Intermediate,23.21,2024-11-30,Free,3.6,19
1231,UK,Europe,Cloud,Expert,23.85,2024-10-18,Free,3.5,22
1232,Brazil,North America,Content,Intermediate,28.07,2025-10-23,Pro,3.6,17
1233,Canada,Asia,Marketing,Beginner,63.13,2024-06-29,Elite,4.6,39
1234,USA,North America,UI/UX,Expert,73.90,2024-02-12,Pro,3.5,46
1235,Brazil,North America,Web Development,Beginner,59.56,2023-07-10,Free,3.6,3
1236,Brazil,North America,UI/UX,Intermediate,33.52,2026-01-26,Elite,3.2,8
1237,UK,Asia,Data & AI,Intermediate,79.96,2025-10-02,Free,3.5,28
1238,Brazil,Asia,Web Development,Expert,47.95,2025-07-14,Free,3.3,13
1239,Canada,South America,Data & AI,Expert,39.44,2024-03-12,Pro,3.5,24
1240,India,South America,Cloud,Beginner,92.13,2025-06-19,Pro,3.3,8
1241,India,South America,UI/UX,Expert,62.87,2023-10-06,Pro,3.7,21
1242,India,Asia,Web Development,Expert,73.46,2026-01-02,Elite,3.9,6
1243,Brazil,North America,Content,Beginner,86.41,2023-08-01,Elite,3.7,10
1244,India,South America,Web Development,Beginner,64.41,2024-11-29,Pro,3.2,20
1245,USA,North America,Marketing,Expert,85.06,2024-07-30,Free,4.8,19
1246,UK,South America,Content,Expert,57.92,2025-11-29,Pro,4.1,20
1247,Brazil,North America,Cloud,Intermediate,39.56,2024-11-15,Pro,3.2,22
1248,Singapore,North America,Web Development,Intermediate,57.97,2024-09-29,Free,3.6,20
1249,India,Europe,Marketing,Expert,58.77,2025-10-30,Free,4.6,38
1250,India,North America,Marketing,Intermediate,89.71,2024-06-14,Elite,3.4,13
1251,Australia,North America,Data & AI,Beginner,86.88,2025-01-22,Pro,4.9,44
1252,USA,South America,Cloud,Expert,73.06,2024-09-07,Pro,4.4,38
1253,UK,North America,Content,Beginner,66.18,2025-11-03,Free,4.7,21
1254,Brazil,South America,Cloud,Beginner,34.44,2026-02-23,Free,4.9,42
1255,Singapore,Asia,UI/UX,Intermediate,71.98,2023-08-24,Elite,3.2,30
1256,Singapore,Europe,UI/UX,Beginner,66.01,2023-09-07,Free,4.5,31
1257,USA,Europe,Marketing,Expert,25.28,2023-09-23,Elite,3.0,29
1258,Singapore,Europe,UI/UX,Beginner,48.23,2024-07-19,Free,4.8,2
1259,Germany,North America,Web Development,Expert,84.91,2024-08-06,Free,3.6,19
1260,India,Asia,Cloud,Beginner,95.67,2026-02-15,Elite,4.5,21
1261,Brazil,North America,Web Development,Expert,23.30,2023-12-19,Free,3.6,13
1262,Germany,North America,Content,Intermediate,61.93,2025-07-21,Pro,4.0,16
1263,USA,North America,Marketing,Expert,24.93,2024-12-24,Elite,5.0,13
1264,India,Asia,Data & AI,Intermediate,39.98,2025-05-02,Free,3.1,10
1265,India,South America,Cloud,Expert,69.37,2025-02-20,Pro,4.3,20
1266,USA,Asia,UI/UX,Intermediate,73.04,2023-10-17,Pro,4.6,22
1267,Germany,Asia,Content,Intermediate,43.36,2024-01-23,Pro,3.5,30
1268,India,South America,UI/UX,Beginner,81.72,2023-10-11,Elite,3.7,16
1269,India,Asia,Content,Beginner,92.61,2025-06-12,Free,4.9,48
1270,Germany,Europe,Content,Intermediate,24.87,2025-12-05,Elite,4.3,1
1271,Singapore,Europe,Web Development,Intermediate,69.88,2024-02-18,Pro,3.5,16
1272,India,Asia,Data & AI,Intermediate,93.64,2023-11-29,Free,3.6,12
1273,India,South America,Marketing,Beginner,64.39,2024-11-12,Free,3.9,5
1274,Australia,South America,Data & AI,Expert,78.49,2024-05-18,Elite,3.4,33
1275,Brazil,South America,Marketing,Expert,25.82,2023-12-27,Free,4.9,22
1276,USA,Europe,Content,Beginner,45.27,2023-08-24,Pro,4.7,11
1277,USA,Asia,UI/UX,Intermediate,39.42,2025-11-28,Elite,4.1,24
1278,Singapore,South America,Cloud,Intermediate,34.34,2024-02-26,Elite,3.6,40
1279,USA,Europe,Data & AI,Expert,29.57,2024-12-03,Free,3.1,45
1280,USA,Asia,Cloud,Expert,43.96,2025-09-13,Elite,4.6,42
1281,India,Asia,Web Development,Beginner,88.18,2023-07-27,Free,3.1,6
1282,USA,North America,Data & AI,Intermediate,31.95,2024-09-10,Pro,3.3,38
1283,Canada,North America,Marketing,Intermediate,42.84,2025-03-29,Elite,4.6,17
1284,Australia,South America,Web Development,Expert,39.76,2024-12-02,Free,3.4,31
1285,UK,North America,Data & AI,Expert,96.41,2025-06-30,Elite,4.9,20
1286,USA,Europe,Data & AI,Beginner,87.20,2023-11-01,Pro,4.9,6
1287,Australia,North America,UI/UX,Expert,41.26,2025-02-20,Pro,4.7,23
1288,Canada,Asia,Content,Expert,83.31,2024-05-30,Free,3.2,14
1289,USA,North America,Content,Beginner,63.74,2025-08-15,Elite,3.1,41
1290,India,Europe,Content,Beginner,60.09,2026-01-22,Elite,3.3,16
1291,India,North America,Data & AI,Intermediate,53.16,2023-08-03,Pro,4.0,32
1292,Singapore,Europe,Data & AI,Expert,56.85,2025-05-25,Pro,3.3,2
1293,Australia,Asia,UI/UX,Expert,70.91,2025-06-26,Free,4.2,33
1294,Germany,South America,Data & AI,Expert,83.20,2025-06-29,Free,4.3,39
1295,Singapore,North America,Web Development,Beginner,54.86,2023-10-08,Pro,3.4,47
1296,Canada,North America,Data & AI,Expert,91.93,2025-12-24,Pro,4.1,20
1297,USA,Europe,Marketing,Intermediate,80.73,2026-02-07,Pro,3.5,12
1298,UK,Europe,Web Development,Expert,32.84,2024-08-23,Pro,3.3,9
1299,UK,Asia,Content,Intermediate,30.67,2024-09-02,Pro,4.5,46
1300,Germany,Europe,Data & AI,Intermediate,45.67,2024-10-31,Pro,3.0,2
1301,Canada,Asia,Cloud,Intermediate,36.89,2024-11-04,Elite,3.3,9
1302,USA,Europe,Cloud,Intermediate,61.21,2023-09-03,Elite,4.3,10
1303,Australia,Europe,Data & AI,Intermediate,55.62,2023-09-21,Pro,4.8,11
1304,India,South America,UI/UX,Expert,39.17,2024-07-03,Elite,5.0,31
1305,USA,South America,Cloud,Expert,38.32,2025-10-27,Pro,3.9,46
1306,Singapore,Europe,Content,Intermediate,27.91,2024-03-15,Pro,3.4,26
1307,India,Asia,Data & AI,Intermediate,68.95,2024-05-25,Free,3.9,27
1308,India,South America,Marketing,Beginner,30.48,2025-02-20,Elite,4.7,39
1309,Canada,Asia,UI/UX,Expert,87.42,2024-06-27,Pro,4.6,36
1310,Australia,Asia,Marketing,Beginner,63.21,2024-06-01,Pro,4.4,12
1311,Germany,Europe,Content,Intermediate,51.35,2025-11-01,Pro,3.1,7
1312,Singapore,Asia,UI/UX,Beginner,34.14,2025-02-25,Elite,4.1,47
1313,Brazil,North America,Cloud,Intermediate,44.63,2024-05-14,Pro,4.8,34
1314,Canada,Asia,Marketing,Expert,98.10,2026-01-17,Pro,3.0,48
1315,UK,South America,Cloud,Beginner,49.59,2026-03-09,Pro,3.6,8
1316,Germany,South America,Marketing,Intermediate,96.24,2024-01-09,Free,3.4,49
1317,USA,North America,Cloud,Expert,47.61,2023-07-03,Free,3.5,47
1318,Canada,Europe,Cloud,Beginner,74.93,2026-03-12,Pro,4.7,7
1319,USA,Asia,UI/UX,Intermediate,86.20,2025-03-29,Elite,4.3,6
1320,Germany,Asia,UI/UX,Beginner,70.34,2024-12-31,Free,4.7,23
1321,India,South America,Web Development,Expert,37.27,2024-12-13,Pro,4.7,27
1322,Germany,Asia,Cloud,Intermediate,54.07,2024-02-17,Free,4.2,49
1323,India,North America,Web Development,Expert,51.50,2025-09-10,Elite,3.5,3
1324,Brazil,Europe,Cloud,Intermediate,75.45,2025-03-14,Elite,3.6,34
1325,Germany,South America,Web Development,Expert,98.22,2025-10-01,Elite,4.7,49
1326,UK,South America,Cloud,Beginner,50.46,2023-10-29,Free,3.5,39
1327,UK,Europe,Content,Expert,40.28,2025-01-26,Elite,3.3,10
1328,UK,Asia,Data & AI,Expert,56.48,2023-09-18,Free,4.6,27
1329,Singapore,South America,UI/UX,Expert,54.54,2026-02-09,Elite,4.2,5
1330,Brazil,Europe,Web Development,Expert,61.23,2023-11-27,Elite,3.8,41
1331,Australia,North America,UI/UX,Beginner,29.06,2023-12-11,Free,4.9,41
1332,UK,South America,Marketing,Intermediate,31.36,2025-03-01,Pro,4.8,6
1333,USA,North America,Marketing,Intermediate,91.52,2025-10-01,Free,3.6,42
1334,USA,North America,Content,Intermediate,42.73,2025-07-04,Elite,4.9,18
1335,India,Asia,Data & AI,Intermediate,77.49,2026-02-06,Elite,5.0,17
1336,Brazil,Europe,Web Development,Beginner,75.60,2025-11-02,Elite,4.6,13
1337,USA,Europe,Marketing,Beginner,71.35,2025-10-10,Free,3.9,20
1338,USA,Asia,Cloud,Beginner,91.87,2025-09-01,Pro,4.7,41
1339,UK,North America,Data & AI,Intermediate,74.45,2025-06-02,Free,4.9,46
1340,Germany,South America,Data & AI,Intermediate,96.44,2023-10-31,Elite,5.0,0
1341,Brazil,North America,Data & AI,Intermediate,77.96,2025-10-25,Elite,3.6,41
1342,USA,Europe,Marketing,Intermediate,22.53,2025-07-23,Free,3.3,13
1343,Canada,North America,Data & AI,Beginner,67.77,2025-05-30,Elite,3.5,6
1344,Brazil,Asia,Data & AI,Beginner,98.62,2024-10-11,Elite,3.6,32
1345,Canada,North America,Web Development,Expert,82.58,2025-03-19,Free,3.0,38
1346,India,South America,Data & AI,Expert,78.61,2026-03-06,Pro,3.4,2
1347,India,North America,Content,Beginner,57.89,2024-04-16,Free,4.1,6
1348,UK,Asia,Content,Intermediate,31.23,2025-07-04,Elite,4.2,42
1349,Brazil,Europe,UI/UX,Beginner,36.74,2025-11-01,Pro,4.0,30
1350,Singapore,North America,UI/UX,Intermediate,92.79,2024-08-31,Free,3.9,9
1351,Brazil,Europe,Data & AI,Intermediate,78.23,2025-03-20,Elite,4.2,9
1352,Brazil,South America,Cloud,Intermediate,96.21,2025-05-21,Pro,4.8,14
1353,Singapore,Europe,Content,Intermediate,26.87,2025-03-03,Pro,4.8,15
1354,Canada,Europe,Data & AI,Intermediate,21.01,2025-07-29,Pro,3.3,46
1355,Germany,Asia,Cloud,Intermediate,83.07,2024-01-05,Free,4.1,39
1356,Australia,South America,Data & AI,Expert,82.59,2024-12-16,Free,4.5,47
1357,India,North America,Data & AI,Expert,59.84,2025-10-29,Pro,3.6,2
1358,Canada,North America,Web Development,Intermediate,29.50,2024-04-10,Elite,4.9,10
1359,Germany,Europe,Data & AI,Beginner,29.12,2025-01-19,Elite,3.2,6
1360,UK,South America,Web Development,Beginner,73.57,2024-07-01,Free,4.0,35
1361,Brazil,South America,Web Development,Expert,20.10,2025-12-08,Elite,4.0,15
1362,Australia,North America,Cloud,Beginner,60.15,2026-02-06,Elite,4.5,1
1363,Australia,South America,Marketing,Beginner,39.53,2024-12-20,Free,4.6,3
1364,Brazil,Europe,Marketing,Intermediate,55.90,2023-07-17,Elite,4.3,7
1365,India,Europe,Marketing,Beginner,24.07,2025-06-04,Pro,4.8,11
1366,Brazil,North America,Cloud,Beginner,51.84,2025-04-25,Pro,4.1,25
1367,Singapore,Europe,Web Development,Intermediate,45.42,2023-11-24,Elite,3.9,40
1368,Germany,South America,Data & AI,Beginner,25.21,2025-11-01,Free,3.4,6
1369,USA,North America,Data & AI,Expert,20.67,2025-10-26,Elite,4.6,14
1370,Germany,North America,Web Development,Intermediate,63.51,2024-07-02,Elite,4.8,43
1371,India,South America,Marketing,Expert,46.86,2025-01-04,Pro,4.5,6
1372,Germany,South America,Marketing,Intermediate,32.76,2026-02-13,Free,3.2,32
1373,Australia,North America,Marketing,Expert,52.18,2023-08-04,Pro,3.9,27
1374,USA,Europe,Web Development,Intermediate,57.51,2025-10-13,Elite,4.6,43
1375,USA,Asia,Content,Intermediate,83.57,2024-06-16,Elite,4.1,41
1376,Germany,Asia,Marketing,Beginner,24.50,2026-03-11,Pro,4.4,36
1377,USA,North America,Content,Intermediate,85.98,2025-02-09,Elite,4.1,6
1378,Canada,North America,Web Development,Intermediate,82.95,2023-10-14,Elite,3.4,46
1379,Singapore,North America,Data & AI,Intermediate,98.44,2023-07-09,Free,3.4,31
1380,India,South America,Data & AI,Intermediate,46.04,2024-03-24,Free,3.4,5
1381,Australia,Europe,Content,Expert,64.27,2024-04-23,Free,3.4,47
1382,Australia,North America,UI/UX,Expert,75.09,2023-08-22,Pro,5.0,19
1383,USA,Europe,Web Development,Expert,57.40,2023-08-30,Elite,5.0,24
1384,India,South America,Marketing,Expert,36.40,2024-12-27,Pro,4.3,16
1385,Australia,Europe,Data & AI,Intermediate,25.34,2023-06-27,Free,3.6,13
1386,Brazil,Asia,Content,Expert,64.12,2024-07-04,Pro,4.5,47
1387,Germany,South America,UI/UX,Intermediate,95.22,2024-03-03,Pro,3.6,36
1388,Australia,South America,Cloud,Expert,88.15,2026-01-16,Free,4.7,5
1389,UK,South America,Web Development,Expert,37.97,2024-12-11,Free,3.0,14
1390,Singapore,Europe,Cloud,Beginner,72.05,2023-12-29,Free,4.2,46
1391,Australia,North America,Web Development,Intermediate,63.99,2025-01-09,Free,3.7,14
1392,Canada,Europe,Web Development,Expert,60.37,2023-11-20,Pro,3.4,32
1393,India,Europe,Marketing,Intermediate,77.32,2023-09-13,Free,4.0,11
