bid_id,project_id,freelancer_id,bid_amount,bid_date,bid_status
3557,466,2973,443.90,2025-01-24,Rejected
3558,524,1211,1648.80,2024-10-15,Pending
3559,1804,139,2093.26,2024-07-21,Pending
3560,3325,967,2031.00,2026-03-02,Accepted
3561,5073,2950,1467.08,2024-10-26,Pending
3562,717,1342,286.42,2025-12-01,Rejected
3563,1368,1662,1084.41,2025-05-22,Pending
3564,5270,98,1297.67,2024-09-08,Accepted
3565,5330,2933,695.57,2024-07-15,Rejected
3566,4685,1373,1668.16,2025-10-15,Rejected
3567,4780,2305,1214.64,2024-08-15,Rejected
3568,508,2142,1834.91,2024-10-08,Pending
3569,344,246,1454.46,2025-11-13,Pending
3570,3435,1565,1518.19,2026-02-21,Pending
3571,3497,242,1137.65,2025-06-03,Pending
3572,3442,2155,935.71,2025-09-08,Pending
3573,2511,1904,1381.63,2026-01-23,Rejected
3574,5542,673,1037.78,2024-09-11,Pending
3575,2822,1879,1378.08,2025-01-28,Pending
3576,5336,2006,237.33,2025-07-02,Pending
3577,5346,1329,872.03,2025-01-06,Accepted
3578,10,2876,2448.10,2024-10-21,Rejected
3579,3854,383,890.72,2025-11-22,Pending
3580,5779,2822,922.65,2026-01-29,Pending
3581,644,2703,845.59,2025-06-05,Pending
3582,1463,2889,1214.68,2026-03-07,Pending
3583,2524,555,1193.01,2025-05-15,Rejected
3584,5739,478,1470.96,2025-02-27,Rejected
3585,5650,1239,1076.69,2024-06-20,Rejected
3586,1446,2681,2126.50,2025-01-15,Rejected
3587,4180,272,1410.26,2026-03-03,Pending
3588,554,292,187.13,2025-07-18,Pending
3589,3337,631,1622.32,2024-07-01,Rejected
3590,2612,2030,224.07,2025-03-12,Accepted
3591,2213,2131,903.94,2024-12-16,Accepted
3592,134,1124,1522.54,2024-09-21,Pending
3593,682,1147,2375.89,2026-02-18,Accepted
3594,1104,947,435.33,2026-03-05,Pending
3595,3758,1411,228.80,2025-06-15,Pending
3596,5645,2029,1923.26,2025-09-19,Rejected
3597,4212,1804,2115.51,2025-03-04,Rejected
3598,5077,343,2528.98,2025-01-22,Pending
3599,4036,2204,2031.68,2025-05-01,Accepted
3600,514,2228,565.68,2024-09-23,Rejected
3601,1585,808,883.31,2025-10-19,Accepted
3602,3938,277,1698.04,2025-07-26,Pending
3603,112,786,995.45,2025-11-03,Rejected
3604,5713,2549,2242.64,2024-08-15,Accepted
3605,786,1076,761.49,2024-06-07,Rejected
3606,848,1445,2183.07,2025-08-16,Accepted
3607,4577,2313,1499.59,2024-10-27,Rejected
3608,1658,2014,911.26,2025-01-10,Accepted
3609,1347,1766,2124.06,2025-01-30,Accepted
3610,2962,119,1233.32,2025-02-01,Rejected
3611,5650,919,796.67,2025-01-10,Rejected
3612,3697,2508,1081.34,2025-02-10,Accepted
3613,2702,2349,2560.70,2024-12-09,Pending
3614,309,1362,2038.30,2025-12-28,Pending
3615,4265,2809,1110.50,2025-07-28,Rejected
3616,2684,1381,452.52,2025-02-28,Accepted
3617,368,1418,1214.81,2026-02-26,Rejected
3618,5244,2988,730.15,2025-09-16,Pending
3619,2829,2593,2447.43,2024-06-23,Pending
3620,5081,2235,2288.95,2025-06-24,Accepted
3621,4571,1205,864.83,2025-05-26,Accepted
3622,2573,75,2180.44,2026-01-31,Accepted
3623,5060,324,571.74,2025-02-06,Accepted
3624,1486,250,2370.72,2024-09-22,Rejected
3625,1754,339,699.39,2025-11-12,Pending
3626,5787,848,1465.31,2026-02-07,Rejected
3627,1330,2358,2367.38,2025-10-05,Pending
3628,4897,674,952.86,2025-05-22,Pending
3629,5533,271,2474.87,2025-04-16,Pending
3630,3476,2750,1096.53,2025-02-23,Rejected
3631,2318,1074,1943.17,2025-12-05,Rejected
3632,2479,2284,222.70,2025-05-22,Accepted
3633,473,519,1350.32,2025-08-10,Pending
3634,4783,2569,971.07,2024-08-17,Accepted
3635,1168,2163,1676.91,2024-06-25,Rejected
3636,219,2439,1744.56,2026-01-05,Rejected
3637,4229,1337,1934.45,2025-09-14,Accepted
3638,4276,2405,1041.43,2025-09-09,Pending
3639,3390,1416,213.78,2025-04-26,Accepted
3640,4173,1106,2384.43,2025-02-08,Accepted
3641,1991,1003,1828.62,2025-10-11,Pending
3642,5121,2410,2071.95,2024-06-08,Pending
3643,107,561,608.80,2024-12-20,Pending
3644,5093,2353,1365.40,2024-09-25,Rejected
3645,3865,2858,1643.04,2025-02-06,Pending
3646,4964,50,284.45,2026-02-13,Accepted
3647,2062,1622,554.45,2024-10-13,Rejected
3648,4760,105,2496.82,2025-02-27,Rejected
3649,876,2822,1130.07,2026-01-05,Accepted
3650,559,1846,355.94,2024-06-15,Pending
3651,3034,140,1660.44,2025-10-19,Accepted
3652,2687,1775,117.86,2025-03-21,Pending
3653,335,1799,171.39,2024-11-17,Rejected
3654,2859,1501,1260.62,2024-07-22,Rejected
3655,3377,1396,647.98,2025-02-04,Accepted
3656,2786,2509,2324.63,2025-02-24,Pending
3657,3562,879,921.75,2025-02-28,Rejected
3658,3919,1995,391.34,2025-09-03,Rejected
3659,5774,2333,989.04,2025-11-01,Rejected
3660,556,1604,815.28,2025-01-12,Accepted
3661,796,1195,569.50,2024-06-15,Accepted
3662,3612,324,395.99,2024-11-16,Accepted
3663,4786,200,168.79,2024-07-28,Pending
3664,821,1404,2350.69,2025-11-29,Accepted
3665,2464,1576,2272.18,2025-09-27,Pending
3666,1892,2911,1288.40,2026-02-27,Pending
3667,4950,1383,2274.19,2025-08-11,Pending
3668,2708,1452,1096.96,2026-03-11,Pending
3669,5384,2853,1371.75,2026-01-18,Rejected
3670,5901,1,2446.38,2025-06-28,Pending
3671,1630,1383,1405.97,2025-04-08,Rejected
3672,3699,2498,2225.84,2025-05-25,Rejected
3673,2268,2213,203.65,2024-12-31,Rejected
3674,5464,2585,1434.62,2025-12-05,Pending
3675,1513,2338,2051.47,2025-03-13,Rejected
3676,1108,147,1445.72,2025-12-27,Accepted
3677,2980,1622,2575.21,2025-05-17,Rejected
3678,2974,2050,543.00,2025-09-24,Rejected
3679,602,2129,832.43,2026-01-04,Rejected
3680,4420,1544,510.90,2025-07-27,Pending
3681,2087,2803,1068.50,2024-10-19,Pending
3682,1191,614,324.04,2024-07-04,Rejected
3683,2336,442,1026.62,2025-07-06,Pending
3684,5704,448,2294.55,2024-08-09,Accepted
3685,5185,110,2093.58,2024-10-19,Pending
3686,1179,1019,1805.78,2024-12-09,Pending
3687,4629,508,1264.50,2025-02-01,Pending
3688,565,2300,249.66,2025-10-26,Rejected
3689,4465,2387,247.41,2025-09-23,Pending
3690,4436,2351,2357.15,2025-06-24,Pending
3691,5197,1655,1323.73,2025-06-10,Accepted
3692,4019,1295,189.42,2025-10-27,Rejected
3693,5096,2601,1049.46,2025-05-08,Rejected
3694,1530,1177,2431.85,2025-06-25,Accepted
3695,2301,1318,734.63,2024-11-02,Pending
3696,2346,116,106.46,2025-03-01,Accepted
3697,1592,625,731.14,2025-02-15,Rejected
3698,680,558,1913.26,2025-04-15,Rejected
3699,1014,2958,434.90,2026-01-17,Accepted
3700,3401,1270,2048.09,2024-12-10,Accepted
3701,1951,1675,2554.05,2024-12-21,Rejected
3702,4440,2687,1543.50,2024-08-02,Accepted
3703,5689,1931,1363.09,2024-09-15,Pending
3704,2813,103,1819.71,2024-12-13,Accepted
3705,4095,1197,886.73,2024-10-22,Pending
3706,4898,1919,1025.78,2024-10-12,Pending
3707,5821,134,2178.65,2026-01-15,Pending
3708,4763,60,408.65,2025-08-24,Accepted
3709,1201,501,2046.48,2025-07-17,Accepted
3710,3953,2417,2501.21,2024-07-10,Pending
3711,3250,2651,2518.12,2025-05-12,Rejected
3712,511,1124,1701.79,2024-09-01,Pending
3713,5998,800,1114.97,2024-08-30,Pending
3714,4264,1310,1839.84,2024-08-05,Pending
3715,5348,2714,863.23,2024-08-06,Pending
3716,761,2482,2336.16,2025-12-20,Rejected
3717,3477,1420,1808.31,2025-10-30,Accepted
3718,4524,1771,1629.57,2026-02-11,Accepted
3719,5931,1305,172.88,2025-08-06,Pending
3720,5272,1301,878.17,2025-04-16,Accepted
3721,4951,1422,837.35,2025-02-27,Pending
3722,5410,1128,1171.37,2025-09-19,Rejected
3723,2121,1190,1704.01,2025-03-02,Pending
3724,3548,2887,2550.54,2025-04-29,Rejected
3725,1077,92,1913.00,2025-07-12,Rejected
3726,1067,661,2077.06,2024-09-02,Accepted
3727,2840,923,107.93,2024-10-23,Rejected
3728,4322,1488,183.97,2025-01-16,Rejected
3729,2237,2803,1957.72,2025-07-08,Accepted
3730,4373,68,1725.15,2025-12-08,Pending
3731,1572,1721,281.31,2025-07-15,Accepted
3732,3562,1381,1421.47,2024-06-05,Pending
3733,5744,563,2517.34,2025-04-15,Pending
3734,2167,1857,1613.65,2024-11-16,Rejected
3735,3239,2345,784.36,2025-10-30,Accepted
3736,2594,1536,1812.05,2025-09-22,Pending
3737,2875,2694,2180.43,2025-08-11,Pending
3738,2012,2562,1693.01,2025-07-08,Pending
3739,4884,1742,2394.29,2024-06-30,Accepted
3740,4762,1962,2084.43,2024-10-27,Pending
3741,525,1099,828.53,2025-09-15,Accepted
3742,1461,885,2514.99,2025-09-24,Accepted
3743,3889,1234,1588.97,2024-09-14,Pending
3744,737,731,1764.40,2025-04-13,Pending
3745,5397,1977,1115.80,2025-07-07,Accepted
3746,3006,218,1393.55,2024-12-17,Accepted
3747,4518,940,1095.69,2024-07-13,Accepted
3748,2396,2268,795.52,2024-11-29,Rejected
3749,1217,429,1433.90,2024-11-03,Rejected
3750,2868,2040,2390.99,2025-05-01,Accepted
3751,5961,364,1054.95,2025-08-20,Accepted
3752,4765,1643,1955.25,2026-03-06,Accepted
3753,2255,2011,954.16,2026-01-25,Pending
3754,3730,2045,904.36,2025-02-09,Rejected
3755,4705,2818,481.86,2025-06-11,Rejected
3756,2973,2483,1459.29,2025-12-02,Pending
3757,972,2039,366.48,2025-01-24,Accepted
3758,3334,578,1325.19,2024-06-10,Pending
3759,2001,1040,1819.58,2025-09-12,Accepted
3760,2349,891,613.80,2024-08-13,Accepted
3761,2843,132,2232.33,2024-12-03,Pending
3762,1022,2113,1806.24,2025-03-05,Accepted
3763,1819,978,2480.89,2025-10-28,Pending
3764,1633,2198,1262.76,2025-02-04,Accepted
3765,2318,1494,1884.83,2024-09-27,Accepted
3766,4222,2711,772.72,2025-11-11,Accepted
3767,1473,965,1102.92,2024-11-25,Rejected
3768,4441,1503,1986.94,2025-01-04,Accepted
3769,2005,1807,725.58,2024-11-09,Rejected
3770,1464,2760,1230.28,2025-09-23,Pending
3771,3810,1885,1084.39,2025-04-09,Rejected
3772,5666,653,684.36,2025-10-25,Rejected
3773,5729,158,658.29,2025-06-21,Pending
3774,3195,949,601.31,2026-02-11,Rejected
3775,1985,168,1112.74,2025-08-03,Pending
3776,4954,1140,1104.09,2024-06-07,Rejected
3777,4320,568,2477.31,2025-09-08,Rejected
3778,2734,1887,2266.79,2025-05-03,Rejected
3779,4963,2563,212.36,2024-11-09,Pending
3780,1391,348,335.34,2024-08-24,Accepted
3781,3022,1577,1432.73,2025-01-10,Accepted
3782,5932,2218,1065.15,2024-08-17,Pending
3783,3328,270,730.23,2024-06-28,Rejected
3784,4922,2488,2108.53,2025-02-01,Accepted
3785,1309,38,284.81,2025-11-24,Accepted
3786,2447,1905,377.64,2024-06-22,Pending
3787,2361,790,237.83,2025-08-07,Accepted
3788,2199,2036,630.16,2025-03-30,Pending
3789,303,1590,1124.49,2025-07-26,Pending
3790,2305,486,384.81,2025-02-22,Rejected
3791,4257,1702,2065.31,2026-01-01,Pending
3792,1826,1385,1002.70,2025-06-27,Accepted
3793,183,2204,380.46,2025-08-22,Pending
3794,1079,2813,1364.36,2024-07-03,Accepted
3795,4167,1506,1544.42,2024-11-08,Rejected
3796,528,1725,579.50,2026-02-13,Accepted
3797,2699,2208,1414.33,2025-06-01,Pending
3798,4502,2169,1250.67,2024-09-09,Accepted
3799,4739,836,754.28,2025-11-14,Accepted
3800,3104,430,2194.60,2024-08-30,Rejected
3801,3986,2430,169.05,2025-11-16,Pending
3802,4771,2126,1370.86,2025-01-15,Pending
3803,895,1088,1187.33,2024-09-30,Pending
3804,3268,624,2264.25,2025-02-12,Accepted
3805,3856,864,1854.12,2026-03-08,Accepted
3806,2549,1455,139.69,2025-02-12,Pending
3807,5938,489,628.29,2026-03-11,Pending
3808,422,338,2200.12,2025-04-01,Accepted
3809,3594,1805,1145.07,2026-02-08,Rejected
3810,2784,2173,426.91,2024-10-23,Rejected
3811,51,1559,2562.82,2025-03-08,Accepted
3812,4044,1433,562.34,2025-03-29,Accepted
3813,4610,1617,1625.01,2024-06-12,Rejected
3814,4256,2398,239.46,2025-01-25,Pending
3815,4609,2823,1531.03,2024-07-14,Accepted
3816,752,2398,1113.78,2025-07-20,Pending
3817,2359,1199,665.02,2026-01-15,Pending
3818,685,1879,2014.11,2025-02-07,Rejected
3819,520,2216,126.29,2024-10-26,Accepted
3820,87,2929,1647.55,2024-12-21,Pending
3821,1524,346,323.40,2025-08-04,Rejected
3822,5713,2097,2357.76,2025-03-14,Rejected
3823,3270,575,2001.70,2025-03-15,Accepted
3824,804,2345,2246.67,2025-12-02,Pending
3825,3591,1515,1034.85,2025-04-18,Accepted
3826,3953,2928,718.69,2025-02-04,Rejected
3827,3891,973,610.94,2025-12-04,Rejected
3828,754,1533,873.13,2025-07-13,Accepted
3829,446,1337,1164.22,2026-01-14,Rejected
3830,3559,119,1124.49,2026-03-04,Accepted
3831,285,2508,2180.93,2025-04-07,Accepted
3832,513,1489,1935.73,2024-10-13,Accepted
3833,4261,1435,290.36,2025-03-04,Accepted
3834,528,2636,2003.16,2025-02-18,Rejected
3835,5260,2504,1815.08,2025-08-31,Rejected
3836,2408,855,1236.37,2024-11-14,Pending
3837,3936,1447,1219.75,2026-01-09,Rejected
3838,1872,2561,1844.68,2025-09-14,Pending
3839,5087,1112,1268.75,2025-05-15,Pending
3840,1156,171,2305.05,2024-12-25,Pending
3841,170,2545,1689.01,2025-03-08,Accepted
3842,4615,1302,1479.01,2025-04-05,Pending
3843,747,2905,1637.13,2024-08-25,Rejected
3844,5944,2816,1950.11,2025-12-13,Accepted
3845,1129,863,2334.40,2025-02-07,Rejected
3846,3534,1828,2450.41,2025-09-29,Pending
3847,4833,1539,2335.70,2024-11-18,Rejected
3848,4087,1731,1637.08,2025-06-14,Accepted
3849,2017,426,770.40,2025-05-13,Rejected
3850,685,1004,973.72,2025-05-24,Pending
3851,4610,2175,1402.69,2025-09-24,Rejected
3852,5719,1673,2321.33,2024-12-28,Pending
3853,3751,1616,596.70,2025-01-04,Accepted
3854,185,115,139.37,2024-07-09,Rejected
3855,5533,179,307.29,2025-01-06,Accepted
3856,4927,1264,272.78,2026-01-13,Pending
3857,2202,516,287.78,2025-02-18,Pending
3858,5769,2364,219.28,2025-05-22,Pending
3859,1874,1537,727.12,2025-06-19,Accepted
3860,1296,679,1644.57,2025-05-05,Accepted
3861,906,1853,501.84,2025-02-18,Accepted
3862,571,455,569.93,2025-10-19,Pending
3863,5490,1012,1108.74,2024-12-06,Rejected
3864,5013,2645,1636.56,2025-12-16,Pending
3865,3051,618,1439.48,2025-05-27,Pending
3866,2073,2771,693.83,2025-02-07,Rejected
3867,1219,283,1654.10,2025-11-06,Rejected
3868,1124,9,1648.09,2025-04-18,Rejected
3869,2092,444,1904.58,2025-02-23,Accepted
3870,3121,1038,2199.51,2024-06-17,Rejected
3871,4611,1426,823.36,2024-09-10,Pending
3872,3743,711,1735.92,2025-07-22,Rejected
3873,3758,519,948.70,2025-07-07,Pending
3874,3447,257,198.92,2024-07-17,Accepted
3875,4440,782,2070.21,2024-11-02,Accepted
3876,256,2445,1436.42,2024-06-28,Accepted
3877,2618,2864,1129.10,2025-04-20,Accepted
3878,5399,1800,85.27,2025-06-26,Accepted
3879,2973,2156,81.93,2024-08-05,Pending
3880,4375,1737,1969.37,2025-06-24,Pending
3881,3514,2873,2560.69,2024-07-12,Rejected
3882,3664,2798,2555.88,2025-01-12,Pending
3883,373,164,1113.42,2025-12-13,Rejected
3884,5503,1792,534.65,2025-10-23,Rejected
3885,2272,1023,807.36,2025-04-01,Rejected
3886,3464,1025,319.97,2024-11-11,Rejected
3887,4141,2856,714.86,2025-09-14,Accepted
3888,654,105,863.25,2025-12-11,Rejected
3889,4105,602,1102.40,2024-09-18,Accepted
3890,1520,2830,2397.10,2024-06-24,Accepted
3891,2276,2008,1755.01,2025-09-30,Pending
3892,5105,86,1236.51,2025-07-19,Accepted
3893,1057,1244,113.32,2026-02-02,Rejected
3894,831,2104,2156.43,2025-12-19,Accepted
3895,2544,2142,214.08,2025-07-13,Pending
3896,1702,1872,394.54,2025-07-19,Accepted
3897,5539,598,348.85,2025-02-25,Pending
3898,2380,1218,2315.14,2025-12-12,Pending
3899,3949,1886,1776.45,2025-11-29,Accepted
3900,104,2358,787.82,2025-04-03,Rejected
3901,3086,2242,1587.48,2025-07-19,Pending
3902,2595,2966,2102.12,2024-12-27,Pending
3903,289,2312,1580.32,2024-08-25,Accepted
3904,3817,2728,1029.28,2025-04-03,Accepted
3905,5325,2247,1206.71,2024-07-18,Rejected
3906,5993,2430,2027.81,2026-01-08,Pending
3907,3075,27,2426.90,2024-10-18,Pending
3908,1156,1982,2388.66,2024-10-09,Rejected
3909,3812,377,1594.47,2025-11-16,Pending
3910,869,646,1484.71,2025-05-09,Rejected
3911,4702,1371,1970.33,2024-10-15,Rejected
3912,4679,1215,2168.70,2025-09-23,Rejected
3913,3614,2767,1472.14,2024-06-23,Pending
3914,1878,662,1387.02,2025-08-26,Pending
3915,2528,2440,983.06,2025-08-14,Rejected
3916,4943,2896,505.26,2026-02-06,Accepted
3917,4453,2086,1786.57,2025-07-17,Pending
3918,4974,2502,868.39,2024-12-22,Rejected
3919,1213,2641,373.35,2024-06-29,Pending
3920,2338,1863,1730.30,2024-11-12,Pending
3921,5666,2400,691.94,2024-11-16,Accepted
3922,4427,1153,2397.81,2026-02-24,Pending
3923,5,430,1774.49,2024-07-01,Pending
3924,4257,1239,2098.53,2024-06-10,Pending
3925,4300,2062,673.49,2025-11-08,Rejected
3926,1877,1737,2345.42,2025-12-23,Rejected
3927,5513,2477,2069.57,2025-04-01,Rejected
3928,2801,328,1198.36,2024-10-27,Rejected
3929,4135,1851,1406.75,2025-10-21,Rejected
3930,4439,992,158.29,2025-03-05,Rejected
3931,2861,2074,2381.46,2025-04-24,Rejected
3932,3288,782,705.22,2024-06-29,Pending
3933,1178,1236,1764.63,2024-06-21,Accepted
3934,2619,332,1652.88,2025-01-27,Accepted
3935,1807,2060,1629.98,2025-01-20,Rejected
3936,3007,1575,2163.69,2025-03-16,Rejected
3937,4336,883,997.17,2024-07-13,Accepted
3938,659,2647,395.51,2024-11-02,Pending
3939,3002,55,83.57,2025-12-09,Pending
3940,2577,2880,234.48,2025-04-20,Rejected
3941,1807,15,2193.74,2025-08-18,Accepted
3942,1074,514,2391.30,2025-06-18,Accepted
3943,2923,48,2418.80,2025-11-27,Rejected
3944,5674,325,1587.96,2025-03-15,Accepted
3945,4174,1796,1075.93,2024-09-07,Pending
3946,4771,1943,191.92,2025-09-16,Pending
3947,4809,2862,2398.86,2026-02-19,Rejected
3948,5225,62,2340.86,2024-06-22,Rejected
3949,4619,1562,1155.91,2025-12-05,Accepted
3950,3341,2757,2061.72,2024-09-16,Rejected
3951,503,1423,330.92,2024-08-04,Accepted
3952,1692,1998,600.45,2025-01-27,Rejected
3953,828,2576,809.69,2025-09-30,Rejected
3954,4598,1265,2394.71,2025-05-25,Pending
3955,3957,1589,183.94,2025-10-17,Accepted
3956,3968,754,1139.39,2026-01-10,Rejected
3957,3328,232,141.09,2025-07-07,Rejected
3958,2430,1058,2052.37,2024-08-25,Rejected
3959,23,2293,2117.01,2025-12-23,Rejected
3960,4420,1433,2244.34,2026-03-08,Rejected
3961,2344,1392,654.85,2024-12-05,Pending
3962,5260,2423,2362.68,2025-03-28,Rejected
3963,5304,88,1458.67,2024-10-06,Rejected
3964,792,1014,146.72,2025-12-05,Accepted
3965,5300,1040,2047.40,2025-04-06,Accepted
3966,4356,277,913.83,2025-08-31,Accepted
3967,4326,353,547.41,2025-11-17,Rejected
3968,2755,496,361.49,2025-09-27,Accepted
3969,5584,2478,2161.18,2025-07-11,Pending
3970,4835,378,523.29,2025-05-30,Accepted
3971,16,2195,1700.92,2025-05-15,Rejected
3972,2983,407,1846.62,2024-09-07,Accepted
3973,25,1285,1616.00,2025-09-26,Pending
3974,5975,1407,1748.89,2025-06-01,Accepted
3975,3569,2916,2153.86,2025-07-29,Accepted
3976,471,2064,729.66,2025-02-13,Accepted
3977,3793,548,1107.19,2024-06-21,Pending
3978,750,256,2095.82,2025-03-14,Pending
3979,1664,559,1021.46,2025-04-21,Pending
3980,5814,204,1593.59,2025-08-25,Pending
3981,1192,2214,2501.27,2024-08-25,Accepted
3982,2920,352,2472.58,2025-02-23,Accepted
3983,1197,1345,736.29,2025-05-15,Accepted
3984,3471,710,584.17,2025-08-15,Pending
3985,2651,2303,1222.83,2024-11-05,Pending
3986,101,1159,389.47,2025-04-07,Accepted
3987,5108,906,2356.04,2025-04-02,Accepted
3988,5049,1816,400.47,2025-01-03,Accepted
3989,4960,2927,2280.47,2024-06-27,Accepted
3990,3628,1603,2175.45,2025-03-04,Accepted
3991,5072,637,2518.04,2024-07-07,Accepted
3992,192,2569,315.40,2025-09-19,Accepted
3993,3156,1398,1364.97,2025-04-19,Accepted
3994,3084,1128,1490.51,2025-01-19,Pending
3995,994,619,2171.54,2025-05-11,Pending
3996,5518,1577,1851.19,2024-11-24,Accepted
3997,4802,1033,1949.80,2025-12-30,Rejected
3998,1719,1656,1899.71,2024-07-31,Accepted
3999,1152,367,2237.36,2025-08-19,Rejected
4000,2866,1738,2004.91,2025-05-13,Rejected
4001,1551,1949,1472.48,2025-09-17,Accepted
4002,1884,333,1437.14,2024-10-28,Rejected
4003,4624,980,1051.86,2026-01-26,Accepted
4004,1634,1863,1570.53,2025-02-04,Rejected
4005,656,1182,266.27,2025-12-23,Accepted
4006,4566,1150,222.89,2024-12-14,Pending
4007,5748,1381,239.52,2025-01-05,Accepted
4008,5782,1347,2296.66,2024-07-04,Pending
4009,4942,1952,1542.65,2025-10-01,Accepted
4010,2852,646,1599.16,2024-08-09,Accepted
4011,4446,2637,1010.89,2024-07-30,Pending
4012,1905,1155,1624.85,2025-10-28,Rejected
4013,4668,408,231.93,2024-10-03,Pending
4014,4544,851,1584.10,2024-11-06,Rejected
4015,4886,2251,607.79,2025-03-30,Rejected
4016,4895,501,1342.01,2025-06-28,Pending
4017,4591,2072,2049.63,2025-02-20,Rejected
4018,2673,1868,183.78,2025-04-15,Pending
4019,4079,1295,2470.10,2025-07-29,Rejected
4020,1897,1551,1582.01,2025-03-30,Rejected
4021,4222,2503,2087.12,2024-12-27,Rejected
4022,913,1548,954.30,2025-09-25,Pending
4023,4852,2469,1366.15,2025-01-12,Pending
4024,3741,2865,319.81,2025-08-25,Accepted
4025,3398,217,411.90,2024-11-28,Accepted
4026,2796,1506,1777.07,2025-08-15,Rejected
4027,1826,43,2304.83,2025-05-19,Rejected
4028,1840,1795,1825.45,2025-06-04,Pending
4029,3766,2189,245.49,2025-03-16,Pending
4030,5551,2599,2278.34,2025-02-16,Accepted
4031,3689,2748,1666.84,2025-07-11,Rejected
4032,4216,2796,2327.93,2025-04-04,Accepted
4033,1320,919,743.74,2024-12-29,Pending
4034,5912,1006,351.03,2025-02-09,Rejected
4035,4311,974,2378.53,2024-06-11,Rejected
4036,5526,2521,894.55,2025-02-05,Pending
4037,3431,708,2096.55,2025-04-10,Pending
4038,1586,1408,1888.04,2024-06-07,Accepted
4039,186,2282,1540.79,2024-11-29,Pending
4040,5083,2547,1939.70,2024-07-18,Pending
4041,2905,1977,2136.62,2025-08-24,Rejected
4042,2890,1990,787.23,2024-08-25,Accepted
4043,5027,2670,677.37,2025-06-08,Rejected
4044,5325,2678,1333.44,2024-06-25,Pending
4045,3461,1589,1851.63,2024-07-15,Pending
4046,2923,947,1642.98,2025-04-01,Rejected
