project_id,client_id,skill_category,project_budget,project_post_date,project_status,num_bids,assigned_freelancer_id,completion_date
1626,924,Marketing,1087.10,2024-04-30,Cancelled,2,408,2025-04-11
1627,1110,Web Development,2472.49,2024-08-18,Cancelled,15,1206,2025-12-03
1628,919,Cloud,2204.92,2025-08-16,Open,13,1155,2025-12-30
1629,1131,Data & AI,2474.93,2024-09-17,Cancelled,12,1423,2025-09-16
1630,159,Web Development,2755.42,2024-06-15,Completed,9,44,2025-03-06
1631,146,Marketing,312.34,2024-10-08,Cancelled,14,2056,2025-12-07
1632,115,Data & AI,123.13,2025-04-08,Cancelled,3,487,2025-03-11
1633,864,Marketing,203.72,2025-04-08,Cancelled,12,2221,2025-10-26
1634,904,Content,2210.35,2024-09-01,Completed,2,2104,2025-10-30
1635,984,Data & AI,1039.76,2025-02-24,Cancelled,8,2820,2024-08-07
1636,922,Cloud,1173.49,2024-11-15,Completed,2,256,2025-10-22
1637,1115,Web Development,371.24,2025-03-31,Open,8,2952,2024-09-12
1638,1004,Marketing,2995.14,2025-07-05,Open,10,506,2025-10-04
1639,625,Data & AI,915.83,2025-06-30,Completed,15,2417,2025-02-27
1640,97,Cloud,1889.75,2024-04-24,Cancelled,13,1484,2025-05-17
1641,1184,UI/UX,1086.72,2024-08-15,Completed,15,2340,2025-08-21
1642,446,Data & AI,1079.02,2024-08-23,Open,9,1788,2025-02-22
1643,959,Cloud,2069.03,2025-02-09,Open,14,2841,2026-03-13
1644,809,Content,359.52,2024-07-19,Cancelled,13,2705,2024-10-02
1645,559,UI/UX,3062.46,2024-07-27,Cancelled,7,2689,2026-02-03
1646,1082,Web Development,1260.71,2025-03-08,Cancelled,1,508,2025-07-22
1647,376,Marketing,2950.58,2026-03-02,Cancelled,15,565,2024-07-31
1648,452,Data & AI,831.41,2024-09-08,Open,4,2480,2026-01-13
1649,302,Data & AI,122.39,2025-09-30,Open,8,59,2025-08-23
1650,881,UI/UX,577.10,2024-04-17,Cancelled,1,203,2025-05-25
1651,569,Web Development,1420.78,2026-02-25,Completed,5,1494,2026-01-28
1652,1086,Web Development,1255.07,2025-01-27,Open,10,1087,2024-11-29
1653,183,Cloud,2302.11,2024-12-26,Cancelled,15,2831,2025-09-09
1654,762,Marketing,380.44,2025-06-06,Cancelled,15,763,2025-01-15
1655,963,Web Development,1985.13,2024-09-04,Open,11,562,2024-10-08
1656,1024,Marketing,1100.36,2025-04-08,Completed,13,2905,2025-05-19
1657,338,Web Development,765.08,2024-10-01,Cancelled,12,1286,2025-11-26
1658,1056,Content,311.56,2025-12-13,Cancelled,9,311,2026-02-26
1659,34,Data & AI,490.73,2024-04-20,Completed,3,1536,2025-08-30
1660,5,Cloud,2270.99,2025-12-23,Open,1,2882,2025-08-21
1661,1127,UI/UX,1201.13,2025-01-27,Cancelled,5,1177,2025-05-10
1662,388,UI/UX,1330.22,2025-10-25,Open,6,2055,2026-02-09
1663,594,Marketing,2762.89,2025-05-10,Completed,1,1600,2025-11-27
1664,181,UI/UX,2433.19,2024-09-30,Cancelled,2,2595,2025-12-18
1665,1106,Content,827.28,2024-11-28,Cancelled,4,1825,2024-11-02
1666,434,Web Development,1568.78,2025-09-28,Completed,6,1849,2025-08-15
1667,1182,Marketing,2124.31,2024-06-12,Completed,12,1674,2025-04-09
1668,231,UI/UX,1685.06,2024-08-24,Cancelled,12,1329,2025-12-28
1669,670,Content,412.07,2026-01-02,Completed,12,2282,2025-07-08
1670,297,Content,249.88,2024-06-30,Cancelled,15,1878,2025-11-07
1671,647,Cloud,1656.34,2024-11-15,Open,5,329,2025-10-22
1672,1058,Web Development,2773.68,2025-02-04,Cancelled,9,2801,2025-07-30
1673,686,Marketing,2462.73,2024-06-19,Open,11,241,2025-07-29
1674,786,Cloud,1025.54,2025-02-21,Completed,8,2549,2024-10-09
1675,783,Cloud,1244.74,2025-07-31,Cancelled,3,1228,2024-11-06
1676,690,UI/UX,2847.68,2025-08-16,Cancelled,13,760,2024-10-18
1677,707,Web Development,1401.03,2024-05-01,Cancelled,12,2163,2024-12-01
1678,613,Cloud,1349.12,2025-02-01,Cancelled,5,1969,2024-08-04
1679,767,Marketing,1405.38,2024-07-27,Completed,3,60,2025-02-11
1680,1056,Cloud,1816.30,2024-11-09,Open,4,2809,2024-08-28
1681,838,Marketing,624.29,2024-09-29,Completed,6,252,2025-03-16
1682,583,UI/UX,1933.97,2025-04-30,Open,1,983,2025-01-17
1683,684,Web Development,265.90,2025-09-01,Cancelled,7,1832,2025-09-01
1684,786,UI/UX,2078.90,2026-02-12,Open,1,226,2024-12-11
1685,796,Cloud,1415.76,2024-07-05,Cancelled,10,2861,2025-12-21
1686,371,Content,2098.84,2025-09-29,Completed,1,340,2025-03-29
1687,675,Data & AI,2572.81,2025-04-25,Cancelled,7,2183,2024-12-13
1688,679,Cloud,832.80,2025-12-22,Completed,2,734,2024-12-07
1689,852,Web Development,1831.91,2024-10-05,Completed,4,1984,2024-08-13
1690,175,Marketing,2728.99,2024-11-08,Completed,8,2457,2024-10-22
1691,243,Marketing,2604.83,2024-09-07,Open,14,2739,2025-11-20
1692,815,Marketing,2491.64,2024-08-23,Cancelled,3,1547,2025-03-22
1693,40,Content,1166.44,2026-01-09,Open,10,1140,2025-04-07
1694,531,Web Development,624.92,2026-02-20,Completed,4,1554,2026-02-18
1695,983,UI/UX,218.89,2024-07-04,Completed,3,2383,2024-12-01
1696,707,Data & AI,1577.87,2024-08-19,Cancelled,8,2334,2025-05-26
1697,1025,UI/UX,992.65,2025-09-22,Open,12,2620,2025-03-10
1698,551,Web Development,1196.71,2025-09-08,Cancelled,8,845,2025-05-31
1699,437,Web Development,2787.03,2024-07-12,Completed,10,2817,2025-04-09
1700,846,Marketing,1298.48,2025-12-16,Cancelled,7,1828,2025-05-15
1701,915,UI/UX,1124.56,2024-08-30,Completed,1,1275,2024-12-26
1702,140,UI/UX,518.70,2024-10-05,Open,5,2104,2025-07-19
1703,536,Cloud,1896.86,2025-03-03,Cancelled,15,678,2025-10-20
1704,291,Content,1598.77,2025-09-08,Completed,11,1192,2025-01-18
1705,1091,Web Development,2416.03,2024-07-18,Open,11,1723,2025-10-13
1706,536,Marketing,1546.45,2024-12-24,Open,4,429,2024-10-23
1707,577,UI/UX,421.78,2025-09-11,Cancelled,7,943,2025-11-10
1708,706,Data & AI,681.98,2024-06-07,Open,1,736,2024-11-14
1709,963,Cloud,1075.40,2025-09-25,Open,4,2595,2024-08-28
1710,377,Cloud,2621.21,2024-05-23,Completed,7,381,2025-10-09
1711,450,Content,2376.99,2025-05-27,Cancelled,8,1256,2024-12-19
1712,536,UI/UX,2241.45,2025-08-17,Completed,11,2347,2025-11-09
1713,781,Content,245.21,2025-09-25,Completed,3,2204,2024-12-18
1714,419,Data & AI,2952.17,2025-02-10,Open,13,2790,2025-08-06
1715,302,UI/UX,1738.78,2025-03-25,Open,2,869,2026-02-15
1716,827,Web Development,2218.36,2025-07-07,Open,10,1152,2025-01-11
1717,873,Cloud,2946.84,2025-12-18,Cancelled,2,1814,2026-01-18
1718,753,Content,1205.29,2025-04-12,Completed,1,5,2025-04-06
1719,788,Cloud,2148.45,2025-02-25,Cancelled,3,733,2025-09-25
1720,97,Content,1762.28,2024-07-04,Cancelled,13,81,2025-11-14
1721,734,UI/UX,739.82,2024-09-29,Open,14,2108,2025-07-09
1722,393,UI/UX,1860.10,2025-12-29,Completed,3,41,2024-10-30
1723,567,Cloud,837.74,2025-02-17,Open,9,2949,2025-12-25
1724,1194,Web Development,2658.34,2025-04-07,Cancelled,13,1924,2025-12-14
1725,987,Data & AI,2533.12,2025-09-29,Cancelled,14,1200,2024-12-05
1726,44,Data & AI,2901.08,2026-02-27,Completed,4,2493,2026-03-09
1727,810,Content,588.78,2024-06-28,Open,15,2398,2024-08-30
1728,232,Marketing,128.61,2025-06-14,Cancelled,9,887,2025-02-04
1729,478,UI/UX,2103.92,2024-07-19,Completed,15,822,2024-09-18
1730,557,Content,1870.28,2025-01-20,Open,12,649,2024-10-19
1731,830,Web Development,1078.90,2025-08-24,Cancelled,8,1707,2025-10-26
1732,69,Cloud,2033.44,2025-04-04,Completed,3,666,2025-06-25
1733,1034,UI/UX,734.21,2025-02-24,Completed,6,136,2024-10-22
1734,782,UI/UX,2490.22,2024-12-30,Open,3,109,2024-12-04
1735,651,UI/UX,1772.89,2025-12-17,Completed,11,2791,2025-03-14
1736,404,Data & AI,1394.65,2025-01-05,Cancelled,9,337,2024-10-04
1737,850,Data & AI,1488.09,2026-03-03,Cancelled,4,952,2025-03-21
1738,892,Content,2424.21,2026-01-21,Completed,5,935,2025-09-30
1739,913,Web Development,1954.33,2024-04-27,Open,3,2306,2025-06-06
1740,757,Cloud,1159.06,2024-08-20,Completed,1,2605,2025-12-20
1741,922,Cloud,2895.84,2025-05-13,Completed,3,1044,2025-05-09
1742,972,UI/UX,1269.44,2025-03-31,Completed,3,171,2025-06-09
1743,599,UI/UX,535.55,2025-08-31,Open,3,1098,2025-09-08
1744,1099,Web Development,2598.62,2025-03-19,Completed,4,1106,2025-03-19
1745,826,Cloud,1381.52,2025-12-03,Completed,14,517,2025-02-24
1746,354,Cloud,312.37,2024-08-12,Cancelled,12,2770,2025-06-27
1747,752,UI/UX,2535.52,2025-02-12,Cancelled,7,1884,2025-07-03
1748,609,Marketing,662.28,2025-11-18,Completed,4,2532,2025-09-13
1749,1096,UI/UX,2234.65,2026-02-07,Completed,8,2743,2025-01-23
1750,528,Web Development,2863.81,2024-05-20,Cancelled,8,72,2025-12-13
1751,144,Cloud,1975.52,2025-02-06,Open,10,465,2024-09-15
1752,1069,Content,2524.41,2025-05-07,Open,9,2958,2025-07-21
1753,688,Web Development,902.24,2026-03-09,Open,6,2984,2025-05-25
1754,810,Web Development,490.24,2024-06-02,Completed,1,2757,2025-12-10
1755,382,UI/UX,1622.99,2025-06-29,Cancelled,10,2535,2025-02-24
1756,146,Content,1285.24,2025-03-16,Completed,13,674,2026-01-12
1757,753,Web Development,1159.14,2024-12-13,Completed,7,1356,2024-10-10
1758,423,Cloud,2449.34,2024-08-26,Completed,14,2590,2026-03-04
1759,234,UI/UX,2537.46,2024-07-19,Open,15,444,2025-03-16
1760,1181,Marketing,1412.92,2025-03-11,Open,11,2118,2025-08-02
1761,285,Cloud,982.67,2026-02-03,Completed,13,2601,2025-11-23
1762,460,Cloud,2289.43,2025-07-11,Completed,9,1460,2025-06-01
1763,811,Web Development,1660.01,2025-10-26,Cancelled,8,675,2025-10-24
1764,846,Marketing,2693.40,2025-05-10,Completed,1,2937,2025-10-23
1765,306,Data & AI,3077.39,2024-12-26,Open,7,939,2025-03-11
1766,3,Web Development,2672.08,2024-09-13,Completed,1,44,2024-09-14
1767,970,Web Development,2387.92,2026-02-06,Open,12,2030,2026-02-13
1768,112,Cloud,2209.85,2025-07-29,Cancelled,10,177,2025-12-05
1769,1064,Marketing,1041.53,2024-08-05,Open,10,2651,2025-02-22
1770,947,UI/UX,1568.30,2025-07-06,Open,15,2596,2024-09-02
1771,42,Marketing,2418.01,2025-01-21,Open,6,1529,2024-09-22
1772,759,Web Development,110.79,2026-03-06,Cancelled,1,2251,2025-04-24
1773,1091,Web Development,2745.06,2025-11-22,Open,15,1677,2024-09-16
1774,852,Content,120.17,2024-08-25,Completed,15,1784,2026-02-15
1775,307,Content,2550.60,2025-01-10,Completed,11,1442,2025-10-01
1776,356,Content,2349.78,2025-07-28,Completed,15,2822,2025-02-19
1777,766,Data & AI,1230.53,2024-12-24,Open,5,1547,2024-10-19
1778,613,Web Development,431.31,2024-08-31,Cancelled,7,2301,2025-04-29
1779,398,Web Development,2423.32,2025-12-14,Completed,12,1175,2026-02-04
1780,213,Marketing,384.45,2024-08-02,Completed,2,691,2025-04-10
1781,355,Marketing,1441.60,2025-11-27,Open,6,1170,2025-06-30
1782,5,Content,2948.34,2024-09-11,Completed,8,95,2025-03-11
1783,692,Marketing,653.81,2025-06-06,Open,14,29,2024-11-06
1784,1123,Content,130.06,2025-04-27,Open,1,883,2024-10-12
1785,1029,Marketing,1984.79,2024-04-23,Cancelled,1,2582,2025-04-29
1786,228,Marketing,3023.08,2025-03-18,Cancelled,7,1858,2025-11-08
1787,516,Marketing,3042.16,2025-02-07,Cancelled,8,2181,2025-01-02
1788,1088,Web Development,2045.00,2026-01-06,Cancelled,2,1456,2025-08-11
1789,364,Cloud,962.46,2024-06-17,Completed,5,1667,2025-01-20
1790,74,Marketing,1893.33,2025-09-08,Completed,1,2118,2025-12-25
1791,339,UI/UX,832.20,2024-12-30,Open,11,1167,2024-07-31
1792,49,UI/UX,1044.98,2025-01-13,Open,6,696,2025-03-20
1793,311,Cloud,1570.63,2024-08-03,Completed,1,249,2025-01-19
1794,48,UI/UX,432.92,2024-11-17,Completed,7,1351,2025-02-01
1795,1067,Web Development,1156.20,2025-08-07,Open,12,680,2025-01-09
1796,239,Data & AI,932.19,2024-11-05,Cancelled,2,1397,2024-12-11
1797,530,Cloud,2526.69,2025-06-27,Cancelled,6,1254,2025-10-05
1798,452,UI/UX,1494.55,2024-11-13,Cancelled,2,1569,2024-09-24
1799,83,Content,1990.44,2026-01-15,Open,2,206,2025-07-01
1800,1125,Data & AI,1316.24,2025-01-14,Open,10,2279,2025-03-02
1801,401,Web Development,1650.04,2024-06-30,Open,9,693,2024-09-18
1802,1044,UI/UX,2719.09,2024-07-28,Cancelled,15,1182,2024-12-20
1803,164,Content,1117.71,2025-05-02,Cancelled,9,1927,2025-03-27
1804,353,UI/UX,2211.10,2025-01-11,Completed,9,226,2025-06-26
1805,838,Web Development,1087.92,2024-09-19,Open,9,1164,2024-12-27
1806,497,Content,2781.93,2025-08-31,Completed,5,2993,2026-02-07
1807,251,Cloud,2683.41,2025-06-08,Completed,12,2676,2025-06-05
1808,294,Cloud,2949.18,2026-01-17,Open,7,2686,2024-11-09
1809,408,Web Development,2013.11,2026-01-22,Cancelled,10,471,2024-10-11
1810,572,Data & AI,2163.95,2025-04-30,Open,13,735,2025-08-12
1811,1075,UI/UX,3086.51,2024-12-09,Completed,6,1903,2025-09-06
1812,239,Web Development,789.21,2025-06-22,Completed,6,1018,2026-01-24
1813,6,Cloud,1052.98,2024-05-30,Cancelled,12,1706,2025-02-03
1814,884,Marketing,2118.01,2024-06-09,Open,10,433,2026-03-12
1815,1192,Web Development,936.07,2025-07-24,Open,6,2138,2026-01-11
1816,1123,Marketing,1334.82,2024-08-16,Cancelled,5,1516,2024-08-13
1817,56,Marketing,2743.83,2024-12-08,Completed,11,1905,2025-09-27
1818,1108,Content,394.26,2024-05-28,Cancelled,15,1610,2025-07-22
1819,647,UI/UX,1569.84,2024-07-24,Open,12,939,2025-12-25
1820,835,Content,161.99,2025-04-02,Completed,10,2052,2025-08-11
1821,404,Marketing,817.99,2024-06-08,Completed,13,2183,2025-07-07
1822,766,Marketing,2829.78,2025-08-13,Completed,1,2716,2026-02-28
1823,616,Marketing,478.29,2024-05-13,Cancelled,3,2596,2026-02-14
1824,1184,Data & AI,516.17,2024-05-07,Cancelled,5,1567,2024-08-24
1825,724,Cloud,2057.11,2025-08-01,Open,15,1852,2026-01-18
1826,1025,UI/UX,996.79,2024-06-27,Completed,12,375,2026-01-05
1827,780,UI/UX,2244.62,2025-10-06,Completed,8,913,2024-12-28
1828,973,Cloud,281.24,2024-05-30,Open,13,2996,2026-01-04
1829,753,Web Development,1472.39,2025-05-06,Cancelled,7,2655,2025-07-29
1830,623,Data & AI,519.65,2024-10-08,Completed,5,1207,2025-05-31
1831,690,Data & AI,1385.43,2024-12-02,Open,8,2782,2025-10-04
1832,46,UI/UX,1944.79,2025-04-28,Open,14,1696,2026-01-16
1833,1058,Web Development,902.61,2025-04-16,Completed,9,2433,2024-08-06
1834,1068,Marketing,1250.96,2026-01-10,Cancelled,1,2294,2026-01-29
1835,1055,Data & AI,870.44,2025-07-25,Completed,2,2394,2024-08-31
1836,874,Marketing,2745.79,2024-06-09,Open,1,2594,2025-09-24
1837,218,Data & AI,1547.20,2024-05-29,Open,10,2942,2025-02-28
1838,568,Data & AI,2981.60,2024-07-07,Open,13,1912,2025-08-03
1839,933,Marketing,1096.17,2025-05-18,Open,10,1412,2025-05-21
1840,360,Data & AI,2997.50,2026-02-19,Open,6,1528,2024-12-16
1841,230,Cloud,1887.56,2024-07-09,Cancelled,7,702,2025-05-09
1842,1133,Web Development,546.69,2025-02-24,Completed,11,2793,2024-12-17
1843,186,Content,2970.45,2026-01-23,Cancelled,9,1698,2025-10-23
1844,43,UI/UX,1388.78,2024-10-23,Completed,2,1082,2025-10-19
1845,1000,Data & AI,2967.77,2025-01-27,Completed,11,1488,2025-08-30
1846,28,Data & AI,661.42,2024-05-14,Open,5,820,2024-11-28
1847,77,Data & AI,553.43,2024-12-08,Cancelled,4,1769,2024-10-28
1848,397,UI/UX,967.01,2025-03-04,Completed,1,209,2025-07-21
1849,677,Data & AI,712.17,2024-08-28,Completed,2,2391,2024-11-10
1850,760,Marketing,395.52,2024-08-10,Completed,4,1318,2025-09-25
1851,358,Cloud,760.34,2025-05-26,Open,10,2767,2025-01-29
1852,111,Data & AI,2378.81,2025-03-20,Open,9,1182,2024-09-04
1853,82,Content,324.69,2025-04-14,Cancelled,11,892,2025-01-05
1854,1047,Web Development,1254.24,2024-06-08,Cancelled,7,2819,2025-01-08
1855,374,Cloud,1947.54,2024-11-11,Completed,13,339,2025-04-21
1856,1084,UI/UX,2611.68,2024-09-27,Open,9,14,2026-01-24
1857,461,UI/UX,902.26,2025-05-29,Completed,9,1195,2025-04-18
1858,1170,Data & AI,861.26,2024-09-25,Cancelled,6,2040,2025-01-30
1859,1009,Content,678.47,2025-11-26,Cancelled,7,2846,2024-07-23
1860,1004,Web Development,991.74,2025-11-02,Completed,7,1602,2024-12-24
1861,824,Content,2948.44,2025-10-23,Cancelled,6,2565,2025-04-12
1862,517,Data & AI,277.77,2025-04-07,Cancelled,12,727,2026-02-04
1863,754,Cloud,2262.47,2024-06-02,Completed,7,1035,2025-08-17
1864,245,Content,2256.08,2025-09-03,Completed,12,1767,2025-04-03
1865,131,Cloud,178.99,2025-05-25,Cancelled,6,2234,2025-02-18
1866,265,Web Development,2435.75,2024-07-30,Completed,3,1313,2026-02-07
1867,1037,UI/UX,1851.01,2024-08-20,Completed,15,1970,2025-05-17
1868,621,Web Development,2817.91,2024-12-25,Cancelled,8,1676,2025-07-31
1869,775,UI/UX,498.07,2025-01-12,Open,13,1182,2025-07-13
1870,1004,Content,2227.62,2025-11-15,Cancelled,3,2975,2024-09-17
1871,534,Data & AI,2601.21,2025-06-21,Open,12,1552,2025-07-05
1872,574,Content,624.20,2024-11-23,Cancelled,12,2949,2025-12-15
1873,120,UI/UX,135.89,2025-12-27,Open,4,2031,2025-03-06
1874,841,Content,825.35,2026-02-21,Cancelled,12,2303,2024-08-24
1875,1150,Cloud,1380.31,2025-02-24,Open,9,1367,2025-07-30
1876,646,Data & AI,1433.06,2025-05-01,Open,9,1260,2026-03-08
1877,264,Content,2134.76,2024-06-11,Completed,15,392,2024-11-23
1878,319,Cloud,1633.45,2024-08-20,Completed,4,2041,2025-12-31
1879,1152,Marketing,1557.11,2024-12-31,Completed,3,1907,2024-09-26
1880,4,Content,1602.81,2025-01-24,Cancelled,12,2350,2024-08-03
1881,42,Marketing,239.85,2024-12-27,Completed,13,1813,2025-08-03
1882,60,UI/UX,356.12,2025-09-23,Completed,9,1177,2024-12-02
1883,1117,Content,2877.01,2025-10-01,Cancelled,6,1253,2025-01-07
1884,418,Web Development,2913.67,2025-02-05,Open,7,629,2026-01-03
1885,339,Web Development,723.36,2024-07-18,Open,13,1141,2025-07-02
1886,665,Data & AI,2155.54,2026-02-28,Open,8,1558,2025-07-16
1887,1080,Marketing,391.65,2024-10-15,Completed,1,2113,2024-07-31
1888,373,Cloud,366.80,2024-12-24,Cancelled,2,245,2025-10-03
1889,1008,Marketing,622.58,2024-07-04,Cancelled,15,877,2024-10-04
1890,89,Web Development,1174.78,2025-02-02,Open,4,2749,2024-10-31
1891,1177,Cloud,2262.06,2025-07-21,Completed,10,1604,2026-03-13
1892,257,Web Development,973.86,2025-07-24,Cancelled,6,1008,2025-09-10
1893,128,Marketing,1973.92,2024-07-04,Completed,13,241,2025-07-19
1894,386,Data & AI,452.17,2025-01-07,Open,6,1478,2024-09-20
1895,368,Data & AI,894.34,2024-07-11,Completed,14,1729,2025-11-24
1896,1064,Content,2690.33,2026-02-01,Open,2,249,2025-01-22
1897,746,Marketing,1218.79,2024-07-13,Completed,14,1803,2025-06-06
1898,706,Content,2735.95,2025-01-13,Cancelled,3,1305,2025-08-02
1899,127,Marketing,414.75,2024-06-21,Open,12,1476,2025-02-08
1900,683,Cloud,2249.37,2025-01-22,Open,14,2219,2024-09-13
1901,70,Content,859.18,2026-01-06,Cancelled,3,1326,2025-01-11
1902,1165,UI/UX,2950.41,2025-04-11,Open,7,2799,2026-02-14
1903,191,Web Development,1201.60,2025-12-28,Completed,8,1798,2025-03-19
1904,1183,Cloud,933.64,2025-11-26,Cancelled,10,2654,2024-08-17
1905,128,Cloud,1175.40,2024-11-01,Open,9,2956,2025-05-24
1906,506,UI/UX,1308.13,2025-10-22,Cancelled,4,1817,2025-09-05
1907,22,Content,150.76,2024-05-04,Completed,12,2819,2026-01-14
1908,147,Marketing,1124.41,2025-11-17,Completed,10,1225,2025-09-03
1909,85,Cloud,1832.01,2025-04-28,Open,11,434,2026-03-09
1910,17,UI/UX,1645.00,2026-02-08,Completed,10,1392,2025-09-11
1911,1017,UI/UX,613.95,2024-07-13,Cancelled,7,1450,2025-01-19
1912,96,UI/UX,1285.75,2025-10-19,Open,5,472,2025-06-08
1913,1151,Cloud,1116.11,2024-12-17,Open,14,1602,2024-09-06
1914,904,Data & AI,1835.95,2025-04-06,Completed,9,1077,2025-08-22
1915,152,Marketing,323.35,2025-11-15,Open,13,130,2026-01-25
1916,826,Marketing,2986.01,2025-06-23,Completed,15,1996,2026-02-15
1917,164,Content,1947.18,2026-03-11,Completed,4,1234,2025-09-22
1918,504,Marketing,418.75,2024-07-05,Completed,2,1523,2025-10-25
1919,908,Marketing,434.28,2026-02-17,Cancelled,2,1565,2024-10-08
1920,1114,Data & AI,1630.97,2025-10-16,Cancelled,11,786,2025-02-04
1921,1038,Web Development,2618.12,2026-01-09,Open,4,1253,2025-08-14
1922,39,Cloud,2567.88,2025-10-29,Cancelled,4,843,2025-07-08
1923,386,Marketing,2752.61,2025-02-17,Open,14,2856,2025-03-26
1924,399,Web Development,2878.61,2025-12-08,Open,14,2881,2025-11-18
1925,392,UI/UX,2677.30,2025-05-30,Completed,13,2711,2024-11-04
1926,644,Marketing,1129.02,2024-07-23,Open,8,872,2025-09-20
1927,822,Marketing,637.69,2024-05-20,Open,13,2624,2024-12-14
1928,930,Marketing,3017.67,2025-05-04,Completed,3,1341,2025-06-11
1929,718,Data & AI,530.80,2024-07-09,Open,13,1568,2025-06-23
1930,890,Content,402.97,2024-10-13,Cancelled,6,583,2025-04-04
1931,1077,UI/UX,2760.86,2025-07-19,Open,4,2189,2026-02-28
1932,787,Web Development,547.09,2026-02-16,Completed,6,2897,2024-12-07
1933,495,Cloud,2037.42,2024-09-11,Cancelled,2,2558,2024-10-29
1934,570,Marketing,2166.97,2025-04-19,Cancelled,2,738,2025-12-17
1935,1079,Cloud,215.25,2024-07-16,Cancelled,15,506,2024-11-18
1936,538,Data & AI,1568.91,2025-11-06,Cancelled,6,1960,2025-01-16
1937,556,Data & AI,350.90,2024-11-04,Cancelled,1,1352,2026-03-03
1938,270,UI/UX,1977.17,2024-07-05,Cancelled,4,44,2026-02-07
1939,162,Content,105.22,2025-05-08,Cancelled,15,1583,2025-03-09
1940,1164,UI/UX,984.90,2024-05-01,Completed,12,249,2025-07-25
1941,259,Web Development,1699.74,2025-04-17,Cancelled,4,164,2025-03-05
1942,565,Content,886.17,2024-09-15,Completed,9,858,2025-09-10
1943,315,Web Development,1103.15,2025-10-08,Completed,6,24,2025-10-04
1944,398,Web Development,167.44,2024-07-21,Open,11,2902,2025-12-22
1945,565,Web Development,2543.76,2025-08-06,Completed,4,2147,2025-03-21
1946,930,Content,2540.67,2024-05-08,Open,7,2066,2025-03-21
1947,409,Marketing,2648.64,2026-01-11,Completed,11,2850,2025-07-13
1948,731,Web Development,1148.27,2025-02-05,Cancelled,8,80,2025-03-21
1949,651,Content,732.50,2025-10-25,Completed,10,2301,2025-11-29
1950,211,Data & AI,1372.12,2026-02-16,Open,15,1231,2024-12-15
1951,208,Web Development,973.91,2025-11-30,Cancelled,14,1952,2025-04-12
1952,371,Cloud,2120.20,2025-03-28,Open,8,1834,2025-03-14
1953,183,Cloud,295.33,2024-12-15,Completed,2,936,2025-05-31
1954,430,Content,1895.04,2025-11-23,Cancelled,4,2249,2024-07-24
1955,933,Web Development,2428.59,2024-08-19,Cancelled,8,864,2025-08-10
